COMID,siteID,WellWaterDepth_m,NearestFlowlineDistance_m,NearStreamPtNED30mElv_masl,BankHeight_m,WellDepth_m,Width_m,latitude,longitude,Date,WellNED30mElv_masl,bank_corrected_head_difference_m
391386, 5195232, 12.58, 103.76, 524.98, 0.69, 33.53, 6.50, 35.791660, -98.537130, 1908.0028, 531.25, -5.62
678555, 5195358, 3.26, 9.42, 517.56, 0.80, 80.77, 13.64, 35.780500, -99.045930, 2002.0028, 518.00, -2.02
5266094, 5195446, 6.86, 199.80, 478.74, 0.65, 21.24, 9.09, 35.785530, -98.656098, 2000.0028, 477.01, -7.94
254218, 5194557, 4.26, 88.95, 328.56, 0.57, 36.58, 9.89, 35.797632, -97.650818, 2003.7361, 332.49, 0.24
532323, 5194311, 36.30, 311.17, 313.70, 0.44, 79.25, 5.69, 35.797429, -97.057961, 1992.3472, 326.97, -22.59
5266140, 5193619, 6.24, 377.54, 531.58, 0.58, 92.96, 6.32, 35.763174, -98.861043, 1984.0306, 544.11, 6.87
532389, 5194879, 41.30, 937.95, 342.48, 0.45, 67.06, 5.42, 35.789817, -97.273600, 2008.2333, 373.78, -9.55
5266824, 5195052, 6.25, 79.95, 546.46, 0.63, 76.20, 6.99, 35.755490, -98.924260, 1990.0028, 551.66, -0.42
678995, 5195239, 22.39, 361.10, 553.28, 0.39, 28.35, 6.78, 35.754327, -99.165839, 1901.0028, 558.83, -16.45
535797, 5195279, 26.29, 145.89, 262.87, 0.41, 67.36, 5.46, 35.794611, -96.513121, 2013.6444, 269.61, -19.14
3140988, 1048452, 2.16, 48.12, 612.73, 0.81, 27.43, 13.92, 35.730208, -99.707014, 1974.0028, 613.47, -0.61
5266826, 5194361, 1.22, 11.38, 543.26, 0.50, 96.01, 5.74, 35.742513, -98.945759, 1994.0778, 543.68, -0.30
5266868, 5194545, 19.02, 745.46, 528.07, 0.35, 48.77, 7.26, 35.749552, -98.740685, 2003.4194, 539.02, -7.72
391390, 5195157, 16.99, 362.87, 517.88, 0.69, 60.96, 7.97, 35.752130, -98.501030, 2011.4639, 530.80, -3.38
5266188, 5193617, 9.90, 480.77, 533.50, 0.48, 91.44, 5.59, 35.743034, -98.548430, 1979.4333, 534.72, -8.20
538799, 5194482, 23.18, 638.57, 248.98, 0.54, 39.62, 8.70, 35.764791, -96.543901, 1999.7861, 264.45, -7.17
254308, 5194826, 19.31, 571.48, 309.70, 0.43, 60.96, 8.55, 35.757996, -97.542794, 2007.3833, 322.91, -5.67
5266812, 5195083, 9.15, 90.08, 513.82, 0.63, 25.91, 6.36, 35.737880, -98.770080, 1908.0028, 519.07, -3.27
5266250, 5195142, 7.60, 66.11, 545.42, 0.57, 50.57, 6.41, 35.739700, -98.821690, -1.0000, 546.10, -6.35
5266824, 5194240, 0.28, 58.17, 530.37, 0.63, 85.34, 6.99, 35.728567, -98.902625, 2000.0028, 531.42, 1.40
3141118, 5194800, 5.38, 63.96, 582.42, 0.95, 21.34, 107.77, 35.703523, -99.651500, 2007.0722, 585.23, -1.62
538809, 5194829, 11.85, 375.20, 245.61, 0.45, 48.77, 0.11, 35.754934, -96.628563, 2007.1167, 252.77, -4.24
532451, 5194942, 22.33, 694.68, 342.33, 0.50, 55.78, 5.29, 35.754508, -97.319366, 1990.0028, 364.05, -0.11
254308, 5195251, 15.09, 800.08, 319.98, 0.43, 60.96, 8.55, 35.747138, -97.533172, 2011.6472, 319.70, -14.94
3142818, 1048205, 3.20, 209.58, 578.66, 0.96, 42.98, 111.51, 35.697015, -99.640021, 1976.2667, 580.60, -0.30
678687, 5193615, 9.11, 423.91, 505.49, 1.03, 56.69, 22.48, 35.710958, -99.163753, 1907.0028, 520.09, 6.52
536403, 5193742, 11.13, 146.59, 273.45, 0.40, 30.48, 5.52, 35.741833, -96.918077, 1988.0528, 282.42, -1.76
679689, 5194293, 35.69, 226.13, 530.04, 0.51, 48.77, 6.09, 35.711970, -98.970101, 1991.9194, 536.75, -28.47
538797, 5194435, 18.07, 461.76, 233.92, 0.58, 79.25, 9.22, 35.747779, -96.545096, 1998.3528, 250.98, -0.43
678693, 5195289, 13.90, 865.78, 503.00, 0.63, 42.06, 7.31, 35.712125, -99.066988, -1.0000, 521.54, 5.26
538745, 5194220, 42.85, 353.46, 275.61, 0.42, 79.25, 5.23, 35.739726, -95.996418, 1991.0528, 278.40, -39.64
254364, 5194861, 6.74, 376.32, 309.87, 0.56, 47.24, 6.20, 35.729620, -97.593175, 2007.8583, 318.15, 2.10
533391, 5193904, 20.21, 892.35, 328.88, 0.57, 33.53, 5.64, 35.724994, -97.396517, 1988.9806, 348.08, -0.44
536845, 5193951, 25.76, 213.58, 306.95, 0.56, 56.39, 6.27, 35.730911, -96.985287, 1984.3972, 316.57, -15.58
532571, 5194737, 22.48, 895.91, 278.76, 0.47, 42.67, 9.63, 35.726167, -97.139833, 2006.3250, 300.05, -0.72
254390, 5195048, 23.48, 696.01, 305.17, 0.92, 49.99, 21.50, 35.722720, -97.537466, 2001.0028, 327.86, 0.13
678693, 5195357, 4.30, 78.35, 497.42, 0.63, 25.91, 7.31, 35.698151, -99.069651, 2011.6222, 499.91, -1.18
3141552, 1048382, 44.82, 464.09, 764.94, 0.46, 74.68, 7.48, 35.654559, -99.974323, 1989.1944, 771.74, -37.56
3141416, 1048418, 17.66, 49.77, 704.68, 0.56, 36.58, 7.39, 35.656956, -99.824697, 1979.1417, 704.24, -17.54
5266322, 5193595, 7.28, 108.20, 484.94, 0.69, 44.20, 11.41, 35.694307, -98.546154, 1978.0139, 489.43, -2.10
3141466, 5194080, 11.88, 341.44, 696.40, 0.54, 24.69, 7.28, 35.653353, -99.929207, 1990.7000, 712.42, 4.68
3141416, 5194642, 8.29, 297.12, 693.43, 0.56, 30.78, 7.39, 35.661868, -99.820275, 2004.7250, 692.97, -8.19
532645, 5194756, 21.69, 187.38, 332.81, 0.55, 60.96, 5.60, 35.713203, -97.428849, 2006.5361, 341.90, -12.05
254420, 5194786, 4.64, 53.52, 327.00, 0.63, 54.86, 6.80, 35.712004, -97.623981, 2006.5306, 326.62, -4.39
3141354, 5194806, 3.63, 12.98, 591.01, 0.44, 19.20, 7.07, 35.671094, -99.566253, 2007.2278, 591.42, -2.78
3141320, 5195170, 16.93, 371.45, 535.35, 0.46, 96.01, 5.95, 35.679330, -99.230670, 1983.0028, 559.33, 7.51
532645, 5195265, 15.58, 382.23, 330.26, 0.55, 60.96, 5.60, 35.714390, -97.426260, 2010.8583, 343.82, -1.47
3141254, 5195338, 3.63, 100.68, 534.59, 0.47, 37.19, 6.28, 35.683090, -99.239690, 1976.0028, 538.11, 0.36
3141536, 1048417, 12.14, 71.14, 691.07, 0.42, 24.38, 8.33, 35.649282, -99.904020, 1977.9083, 695.75, -7.04
532631, 5193937, 20.12, 283.35, 300.26, 0.47, 26.52, 5.63, 35.710177, -97.234744, 1974.4194, 319.69, -0.22
5266364, 5194206, 24.61, 483.80, 525.80, 0.65, 33.83, 6.57, 35.681443, -98.456144, 1990.8139, 542.14, -7.62
678751, 5194619, 16.90, 812.23, 491.12, 0.84, 54.86, 14.39, 35.667797, -99.100209, 2004.6556, 505.52, -1.66
254474, 5194641, 27.97, 703.93, 312.46, 0.51, 60.96, 7.12, 35.697630, -97.558710, 2004.5750, 331.77, -8.15
536729, 5194648, 5.15, 415.49, 238.84, 0.61, 60.96, 6.04, 35.709066, -96.675194, 2005.1278, 247.08, 3.70
5266274, 5194790, 4.41, 44.88, 506.72, 0.57, 45.11, 5.99, 35.686130, -98.721048, 1907.0028, 508.17, -2.39
678719, 5194980, 3.25, 37.91, 494.31, 0.57, 31.39, 6.38, 35.674830, -99.066331, 2012.4694, 495.50, -1.49
5266274, 5195173, 8.33, 115.61, 501.58, 0.57, 88.39, 5.99, 35.684813, -98.724280, 1901.0028, 506.50, -2.84
5266364, 5195237, 20.35, 924.43, 512.63, 0.65, 58.52, 6.57, 35.681879, -98.441883, 1999.0028, 525.26, -7.07
5266364, 5195273, 27.05, 632.14, 524.28, 0.65, 72.54, 6.57, 35.682090, -98.446170, 1979.0028, 526.99, -23.69
254474, 5195293, 26.55, 713.37, 312.30, 0.51, 49.07, 7.12, 35.698420, -97.559200, 2002.0028, 330.19, -8.15
3141490, 5195310, 2.30, 7.16, 560.51, 0.46, 24.38, 7.11, 35.653726, -99.591563, 2011.0500, 560.57, -1.78
3141518, 1048212, 0.64, 249.87, 597.45, 1.60, 56.39, 113.11, 35.640074, -99.731613, 1966.3278, 597.49, 1.00
3141478, 1048218, 10.80, 390.44, 588.45, 0.53, 26.21, 10.38, 35.646233, -99.668957, 1967.8917, 589.63, -9.09
5266370, 5193626, 12.52, 220.90, 518.50, 0.53, 68.58, 6.19, 35.670899, -98.708585, 1907.0028, 519.42, -11.07
536773, 5193850, 1.70, 158.57, 253.10, 0.95, 24.38, 28.51, 35.701389, -96.887568, 1978.9722, 254.76, 0.91
3141524, 5194092, 7.76, 66.91, 516.51, 0.65, 30.48, 8.97, 35.656048, -99.341119, 1956.7333, 519.13, -4.49
532649, 5194397, 17.28, 187.38, 279.26, 0.41, 27.43, 7.87, 35.695985, -97.000307, 1997.7500, 285.59, -10.54
3141546, 5194423, 11.06, 515.76, 736.21, 0.69, 30.48, 9.74, 35.631989, -99.996855, 1996.1250, 746.64, 0.06
3141518, 5194547, 2.65, 250.61, 597.45, 1.60, 57.91, 113.11, 35.640075, -99.731621, 2002.5694, 597.50, -1.00
532661, 5194659, 19.08, 249.99, 306.52, 0.48, 60.96, 5.21, 35.692943, -97.300136, 2005.1250, 319.64, -5.48
532657, 5194758, 21.83, 246.33, 325.45, 0.56, 56.39, 6.00, 35.693438, -97.452749, 1993.2528, 335.51, -11.21
254456, 5194789, 8.72, 694.07, 333.95, 0.48, 36.58, 5.76, 35.686564, -97.644048, 2006.6306, 339.03, -3.16
3141496, 5194903, 2.26, 121.31, 612.84, 0.99, 48.77, 17.31, 35.642002, -99.780775, 2008.3667, 613.49, -0.62
3141560, 5194920, 3.29, 384.90, 579.39, 1.63, 22.86, 114.92, 35.639235, -99.666553, 2009.1028, 582.22, 1.17
5266370, 5194986, 13.93, 227.48, 515.43, 0.53, 21.64, 6.19, 35.666707, -98.705263, 2012.7778, 518.58, -10.25
3141808, 1048157, 18.75, 989.15, 734.66, 0.64, 40.23, 10.18, 35.624521, -99.998271, 1985.2528, 756.39, 3.62
3141660, 1048158, 21.82, 577.80, 740.51, 0.38, 47.55, 9.07, 35.620288, -99.973740, 1977.4583, 746.34, -15.61
5266364, 1048284, 8.83, 343.42, 493.70, 0.65, 48.77, 6.57, 35.657268, -98.442641, 1981.2000, 502.78, 0.90
3141620, 5194120, 14.66, 143.30, 534.37, 0.42, 19.05, 6.37, 35.637850, -99.348411, 1990.8861, 539.67, -8.94
254578, 5194415, 11.29, 25.63, 314.42, 0.84, 48.77, 16.83, 35.675550, -97.531261, 1997.8056, 317.33, -7.54
5266370, 5194466, 18.50, 463.63, 500.36, 0.53, 57.91, 6.19, 35.653314, -98.721315, 1993.1361, 510.32, -8.01
532779, 5194874, 31.68, 179.64, 314.22, 0.44, 76.20, 5.52, 35.678498, -97.337332, 2007.9333, 326.03, -19.43
678779, 5194932, 18.86, 336.68, 485.20, 1.14, 39.62, 133.11, 35.650259, -99.088670, 2009.8417, 499.52, -3.40
5266382, 5195207, 21.90, 328.34, 462.68, 0.79, 53.34, 14.55, 35.663360, -98.534300, 2010.0028, 490.98, 7.19
391406, 5195315, 2.13, 104.80, 426.53, 2.79, 15.24, 246.85, 35.671665, -98.250650, 2012.8000, 428.22, 2.35
3141776, 1048451, 9.61, 642.15, 717.16, 0.53, 38.10, 7.66, 35.614853, -99.872435, 2001.2667, 722.25, -3.99
3141752, 5193701, 5.36, 380.22, 593.39, 0.47, 45.72, 6.39, 35.621779, -99.665730, 1907.0028, 585.81, -12.47
532779, 5193936, 9.45, 284.34, 302.39, 0.44, 13.11, 5.52, 35.673544, -97.335980, 1956.8361, 318.15, 6.75
532729, 5194394, 26.35, 303.29, 296.99, 0.42, 42.67, 5.37, 35.670089, -97.128002, 1994.1500, 311.16, -11.76
5266360, 5194451, 22.77, 984.16, 517.93, 0.57, 79.86, 5.71, 35.653654, -98.469351, 1999.1944, 533.13, -7.00
532843, 5194787, 25.69, 129.01, 336.39, 0.41, 73.15, 5.18, 35.667549, -97.428831, 2006.7417, 343.14, -18.53
532729, 5194967, 27.72, 322.38, 296.99, 0.42, 54.86, 5.37, 35.670873, -97.127457, 2010.6139, 310.29, -14.00
678767, 5195309, 7.04, 138.16, 509.55, 0.51, 57.61, 5.95, 35.633888, -99.005214, 1908.0028, 512.30, -3.78
3141640, 1048356, 4.45, 17.03, 528.42, 1.73, 40.84, 110.25, 35.620418, -99.447310, 1988.6194, 528.43, -2.71
3141732, 1048243, 2.64, 42.66, 545.65, 1.67, 15.24, 115.08, 35.607368, -99.569352, 1984.2806, 546.02, -0.60
254616, 5193935, 28.04, 291.22, 338.44, 0.40, 40.84, 5.56, 35.653517, -97.549890, 1973.9194, 340.18, -25.90
5266380, 5194334, 24.76, 332.19, 502.63, 0.55, 89.61, 8.52, 35.638753, -98.614372, 1992.9806, 519.46, -7.38
5266400, 5194359, 10.72, 555.54, 511.94, 0.48, 30.48, 5.32, 35.637705, -98.671029, 1994.4972, 516.29, -5.89
5266400, 5194444, 11.67, 551.38, 517.38, 0.48, 40.23, 5.32, 35.639087, -98.667977, 1997.3333, 520.09, -8.48
532745, 5194959, 17.13, 429.01, 282.13, 0.43, 42.67, 5.26, 35.664431, -97.175736, 2007.9111, 292.28, -6.55
5266402, 5195107, 14.94, 209.14, 485.13, 0.57, 43.28, 5.95, 35.631361, -98.699156, 2012.0083, 497.20, -2.30
255190, 5195038, 7.78, 132.66, 369.10, 0.46, 36.58, 5.74, 35.644100, -97.761860, 2012.7389, 375.34, -1.08
5266390, 5195224, 14.39, 829.20, 472.48, 1.20, 48.16, 24.75, 35.623123, -98.735394, 1908.0028, 499.29, 13.62
678807, 5195277, 7.83, 298.22, 515.57, 0.52, 26.52, 5.76, 35.609241, -99.182597, 1901.0028, 524.34, 1.46
3142680, 5195417, 3.88, 706.63, 501.49, 0.85, 75.44, 18.15, 35.604410, -99.283318, -1.0000, 507.91, 3.39
3141846, 1048183, 33.73, 527.97, 772.06, 0.43, 62.48, 8.56, 35.579027, -99.966492, 1978.9389, 772.56, -32.80
391132, 1048268, 5.97, 755.85, 414.23, 2.79, 14.63, 174.50, 35.623389, -98.134503, 1980.0500, 420.43, 3.02
5266840, 5193637, 13.02, 649.69, 475.42, 0.79, 91.44, 7.52, 35.613272, -98.734960, 1907.0028, 497.51, 9.86
5266840, 5194646, 17.20, 176.80, 475.69, 0.79, 47.24, 7.52, 35.609018, -98.733871, 2005.0000, 491.85, -0.25
254768, 5194742, 33.19, 506.08, 336.75, 0.47, 85.34, 5.59, 35.629666, -97.536225, 2006.4889, 339.40, -30.07
678829, 5195027, 9.90, 75.60, 511.48, 0.42, 21.95, 6.37, 35.594058, -99.178354, 1901.0028, 514.80, -6.16
678847, 5194115, 25.32, 81.05, 538.82, 0.43, 88.39, 5.90, 35.594386, -99.124501, 1988.0667, 540.34, -23.37
391180, 5193649, 3.98, 684.42, 407.89, 2.79, 10.67, 167.66, 35.609567, -98.060447, 1978.9556, 411.13, 2.05
533547, 5194769, 31.10, 351.07, 312.74, 0.50, 91.44, 5.41, 35.618897, -97.377656, 2006.9667, 332.23, -11.11
678833, 5195154, 16.74, 930.85, 474.35, 1.13, 43.28, 123.44, 35.593582, -99.033675, 2012.8556, 496.31, 6.35
678821, 5195205, 10.99, 525.09, 484.10, 0.56, 33.53, 6.40, 35.588581, -99.075726, -1.0000, 500.45, 5.92
680009, 5195268, 10.36, 148.12, 479.04, 0.69, 37.49, 7.47, 35.594880, -98.973590, 2012.2083, 486.79, -1.92
5266456, 5195396, 20.28, 601.17, 470.20, 1.25, 29.26, 129.83, 35.599542, -98.701972, 1908.0028, 493.07, 3.84
401584, 1048507, 0.66, 10.90, 267.87, 0.41, 19.81, 4.96, 35.606855, -94.977641, 1907.0028, 267.88, -0.24
537521, 5194473, 25.82, 525.46, 246.39, 0.50, 54.86, 10.52, 35.617958, -96.565068, 1997.9306, 262.87, -8.84
391186, 5194816, 4.11, 255.13, 408.50, 0.86, 14.02, 13.02, 35.596853, -98.065255, 2007.2250, 410.06, -1.69
5266498, 5195299, 31.37, 687.22, 514.96, 0.59, 59.74, 6.60, 35.587879, -98.786963, -1.0000, 531.11, -14.63
3142020, 1048450, 16.53, 991.09, 717.01, 0.48, 32.00, 7.29, 35.545633, -99.787990, 1907.0028, 732.78, -0.28
533051, 5194381, 20.82, 206.95, 335.84, 0.60, 45.72, 6.58, 35.593349, -97.491247, 1994.8806, 344.81, -11.25
679827, 5194727, 30.74, 982.93, 477.39, 0.55, 67.06, 6.65, 35.566894, -98.921457, 2006.3750, 504.31, -3.27
537801, 5194928, 26.18, 329.25, 244.34, 0.44, 60.96, 5.45, 35.606640, -96.686523, 2009.3944, 262.11, -7.97
5266570, 5195045, 15.99, 470.15, 459.44, 1.28, 42.67, 118.44, 35.573284, -98.649275, 2006.8361, 483.33, 9.18
533101, 5193673, 9.41, 429.29, 317.28, 0.55, 39.62, 5.56, 35.582651, -97.215288, 1988.5500, 339.36, 13.22
533037, 5194309, 5.50, 260.77, 312.13, 0.55, 30.48, 5.49, 35.587469, -97.044886, 1991.9083, 323.89, 6.81
5266598, 5194333, 8.70, 949.15, 434.68, 3.11, 15.24, 78.83, 35.569373, -98.459205, 1994.6667, 443.18, 2.91
6024758, 5194363, 3.59, 117.01, 423.67, 3.11, 11.58, 78.99, 35.566070, -98.364762, 1997.1333, 424.61, 0.46
5266846, 5195011, 38.53, 667.71, 532.47, 0.58, 96.01, 6.86, 35.562789, -98.746392, 2013.0694, 536.65, -33.77
5266622, 5195109, 18.36, 289.89, 492.27, 0.49, 42.67, 5.90, 35.565213, -98.560269, 1986.0028, 497.41, -12.73
414101, 5195196, 7.46, 704.71, 343.74, 0.66, 23.16, 6.00, 35.581080, -97.333240, 1901.0028, 353.29, 2.75
5266610, 5195238, 37.17, 614.41, 493.37, 0.49, 57.91, 5.94, 35.567552, -98.588179, 2012.7778, 499.70, -30.35
5266542, 5195274, 11.68, 782.73, 487.36, 0.60, 41.15, 6.79, 35.567205, -98.690939, 2008.0028, 496.95, -1.49
5266612, 5195387, 17.72, 125.51, 491.19, 0.49, 73.15, 6.04, 35.565660, -98.570456, 2011.5722, 492.65, -15.77
414101, 5195394, 7.05, 545.60, 343.41, 0.66, 8.53, 6.00, 35.582570, -97.331050, 1901.0028, 351.55, 1.75
391650, 5195445, 3.67, 519.20, 400.82, 0.65, 13.02, 5.89, 35.572682, -97.940115, 2015.4417, 399.89, -3.95
13753225, 1048355, 15.49, 539.22, 728.58, 0.46, 48.77, 7.46, 35.519122, -99.806465, 1984.5861, 731.36, -12.25
13753183, 5194516, 15.54, 1.59, 737.73, 0.42, 67.06, 8.17, 35.522687, -99.841600, 2002.4000, 737.77, -15.08
3142212, 5194630, 25.56, 801.80, 707.82, 0.48, 48.77, 8.43, 35.518789, -99.704555, 2004.6333, 720.03, -12.87
533091, 5194738, 43.54, 231.19, 342.34, 0.47, 91.44, 6.49, 35.577525, -97.399171, 2006.3778, 356.41, -29.00
533119, 5194744, 16.41, 215.07, 317.12, 0.44, 67.06, 5.28, 35.568919, -97.430222, 2006.1417, 329.82, -3.27
13753225, 5194803, 17.01, 376.81, 731.06, 0.46, 42.67, 7.46, 35.524651, -99.815030, 2007.1722, 736.73, -10.88
533115, 5194888, 21.64, 366.65, 307.48, 0.49, 48.77, 0.11, 35.571330, -97.183010, 2008.4444, 320.72, -7.91
13753201, 5194960, 14.08, 287.76, 713.67, 0.48, 37.19, 7.70, 35.516070, -99.790840, 2010.3722, 722.14, -5.13
5266622, 5195427, 16.25, 318.35, 475.81, 0.49, 70.10, 5.90, 35.556846, -98.561259, 2011.4611, 481.70, -9.87
13753203, 5195481, 0.72, 32.58, 704.23, 0.51, 17.37, 7.69, 35.517072, -99.794971, -1.0000, 705.58, 1.14
3142272, 1048351, 13.39, 780.20, 688.16, 0.49, 54.56, 8.12, 35.511931, -99.678380, 1982.2889, 700.07, -0.99
391660, 5193602, 3.67, 330.87, 398.77, 0.41, 13.72, 5.15, 35.554242, -97.870876, 1907.0028, 395.65, -6.38
533595, 5193903, 13.97, 602.84, 315.66, 0.95, 76.20, 21.83, 35.564655, -97.452734, 1982.6167, 330.74, 2.06
533137, 5193934, 37.52, 488.18, 347.01, 0.56, 60.96, 5.45, 35.564127, -97.504080, 1907.0028, 354.45, -29.52
3142258, 5194900, 5.20, 304.66, 603.49, 0.48, 31.39, 6.93, 35.523670, -99.397800, 2008.8083, 611.15, 2.94
533073, 5194955, 12.84, 707.47, 289.93, 0.45, 48.46, 5.32, 35.565664, -97.018854, 1901.0028, 301.89, -0.43
678913, 5195014, 5.00, 211.57, 470.09, 1.85, 38.40, 152.79, 35.526621, -99.130064, 2013.1861, 475.63, 2.39
5266856, 5195098, 39.25, 561.40, 533.32, 0.62, 41.76, 6.89, 35.536713, -98.781692, 1908.0028, 545.68, -26.27
679877, 5195219, 20.65, 114.89, 454.14, 1.94, 37.49, 143.20, 35.536757, -98.979210, 2013.0806, 454.77, -18.08
3142530, 5195416, 16.94, 198.05, 512.87, 0.64, 77.72, 0.02, 35.526032, -99.222963, -1.0000, 517.81, -11.36
254996, 5194395, 62.94, 866.34, 368.87, 0.50, 91.44, 25.77, 35.553643, -97.562263, 1996.8694, 373.14, -58.17
533163, 5194908, 65.71, 700.12, 367.57, 0.34, 91.44, 6.49, 35.553465, -97.549981, 2008.9417, 374.87, -58.07
5266680, 5195156, 7.93, 102.92, 444.15, 0.72, 48.77, 6.86, 35.536026, -98.549241, -1.0000, 449.47, -1.89
5266658, 5195254, 20.48, 882.54, 469.85, 0.84, 30.45, 8.04, 35.535211, -98.678547, -1.0000, 494.00, 4.51
678917, 5195409, 24.95, 407.91, 499.34, 0.50, 70.10, 6.02, 35.526562, -99.059827, 1991.0028, 498.12, -25.67
3142314, 1048352, 23.12, 469.46, 698.17, 0.38, 29.57, 7.12, 35.497044, -99.658153, 1986.0583, 697.45, -23.46
13754715, 1048354, 4.64, 490.54, 704.22, 0.54, 50.29, 8.26, 35.502553, -99.775568, 1980.3417, 713.21, 4.89
391688, 5193601, 5.75, 339.82, 399.47, 0.49, 15.24, 6.67, 35.542787, -97.923722, 1907.0028, 399.92, -4.81
538371, 5193790, 3.88, 329.93, 294.38, 0.42, 18.29, 5.91, 35.551292, -96.929613, 1987.7056, 304.26, 6.42
538371, 5193791, 4.32, 329.93, 294.38, 0.42, 18.29, 5.91, 35.551292, -96.929613, 1987.7056, 304.26, 5.98
5266640, 5194326, 10.71, 108.74, 461.17, 0.90, 42.67, 11.17, 35.528112, -98.651696, 1994.5306, 470.53, -0.45
533157, 5194419, 16.84, 268.43, 312.21, 0.55, 60.96, 5.52, 35.554854, -97.160783, 1996.1083, 323.52, -4.98
13754741, 5194644, 3.73, 171.65, 698.22, 0.72, 30.48, 10.80, 35.494694, -99.973666, 2004.9583, 701.12, -0.11
533425, 5194682, 33.94, 315.44, 336.86, 0.55, 60.96, 5.79, 35.542984, -97.503941, 2005.2833, 350.45, -19.80
533155, 5194710, 32.61, 140.15, 356.33, 0.40, 50.29, 5.04, 35.543333, -97.417667, 2006.1861, 370.44, -18.10
538137, 5195134, 21.63, 474.83, 272.76, 0.53, 30.48, 5.58, 35.554923, -96.584388, 2012.1278, 286.46, -7.40
13754689, 5195511, 8.26, 180.87, 700.56, 0.48, 30.48, 7.68, 35.498235, -99.822708, -1.0000, 703.67, -4.67
391690, 5193600, 4.85, 210.36, 390.09, 0.44, 16.76, 5.43, 35.535909, -97.816256, 1907.0028, 391.90, -2.60
679889, 5193639, 4.60, 149.92, 475.56, 0.60, 91.44, 7.09, 35.505415, -98.839613, 1907.0028, 483.21, 3.65
3142346, 5194380, 3.17, 679.69, 608.99, 0.46, 24.38, 6.41, 35.493932, -99.377617, 1996.7944, 623.38, 11.68
391706, 5194416, 2.96, 462.73, 389.19, 0.64, 14.02, 6.30, 35.535799, -97.842569, 1997.3750, 392.07, 0.56
5266684, 5194437, 24.84, 883.49, 467.48, 0.56, 64.01, 6.41, 35.515250, -98.597520, 1952.7972, 493.00, 1.24
391690, 5194510, 4.12, 316.65, 389.45, 0.44, 17.68, 5.43, 35.529013, -97.804836, 2001.4778, 388.32, -4.81
680551, 5194660, 4.69, 866.33, 573.74, 0.44, 60.96, 6.32, 35.498140, -99.315220, 2005.1611, 584.26, 6.27
6024804, 5194757, 17.95, 589.80, 461.34, 0.58, 49.07, 5.94, 35.522570, -98.386920, 2006.6806, 476.22, -2.49
414157, 5194945, 15.11, 842.18, 359.62, 0.61, 42.67, 5.48, 35.542028, -97.341493, 2009.9667, 375.03, 0.91
679887, 5195044, 43.30, 422.74, 533.17, 0.54, 91.44, 6.00, 35.508202, -98.775163, 2013.9694, 539.47, -36.46
13754805, 1048292, 22.23, 988.82, 698.93, 0.53, 59.44, 8.37, 35.480884, -99.718151, 1986.8917, 722.72, 2.09
391714, 5193599, 3.46, 60.39, 382.27, 0.56, 13.11, 5.69, 35.523361, -97.701795, 1907.0028, 382.25, -2.92
6024818, 5194768, 1.41, 263.92, 416.79, 0.66, 18.90, 11.16, 35.514708, -98.271799, 2006.3972, 415.31, -2.23
13754811, 5194850, 10.02, 566.56, 689.43, 0.42, 42.67, 6.78, 35.473540, -99.772080, 2007.8889, 695.96, -3.07
3143348, 5195461, 3.66, 118.27, 595.22, 0.46, 13.72, 7.02, 35.480226, -99.600806, -1.0000, 597.23, -1.19
13754789, 5195526, 8.24, 203.49, 683.24, 0.55, 53.34, 7.24, 35.472651, -99.845019, -1.0000, 691.69, 0.76
3143314, 5195556, 6.81, 79.02, 630.57, 0.43, 19.81, 6.78, 35.487679, -99.435381, -1.0000, 634.55, -2.40
13754789, 5195560, 2.79, 40.12, 683.08, 0.55, 3.05, 7.24, 35.471957, -99.843389, -1.0000, 683.40, -1.92
13754843, 1048339, 6.52, 425.25, 694.93, 0.47, 39.62, 6.80, 35.464775, -99.884168, 1973.6639, 704.24, 3.26
13754755, 5193725, 18.33, 270.69, 707.33, 0.43, 46.94, 7.34, 35.467169, -99.882079, 1907.0028, 706.81, -18.42
391714, 5194471, 2.84, 298.23, 380.98, 0.56, 16.46, 5.69, 35.520755, -97.690514, 1999.4278, 381.27, -1.99
414223, 5194552, 5.06, 157.25, 346.15, 0.91, 12.19, 11.28, 35.521282, -97.389667, 1982.5028, 346.60, -3.70
391704, 5194554, 4.78, 878.26, 384.67, 2.80, 13.11, 95.86, 35.518833, -97.760298, 1952.5861, 387.20, 0.55
13754769, 5194589, 1.96, 968.00, 655.52, 0.87, 24.38, 11.06, 35.461238, -99.994376, 2004.3806, 681.28, 24.67
533225, 5195032, 36.78, 762.50, 290.55, 0.63, 82.30, 5.84, 35.527564, -97.069517, 2011.1694, 324.21, -2.49
5266682, 5195084, 17.01, 500.46, 484.59, 0.57, 60.96, 6.29, 35.500669, -98.568815, 1908.0028, 495.71, -5.32
13754755, 5195474, 13.65, 186.98, 700.03, 0.43, 22.56, 7.34, 35.466448, -99.878118, -1.0000, 703.84, -9.41
13754843, 5195512, 12.41, 351.00, 694.93, 0.47, 15.85, 6.80, 35.463971, -99.876894, -1.0000, 702.22, -4.65
13754759, 1048381, 4.46, 305.91, 677.96, 0.37, 31.09, 9.13, 35.466518, -99.780519, 1986.3361, 684.56, 2.51
5267024, 5193598, 19.75, 879.88, 468.22, 0.67, 87.48, 6.08, 35.490354, -98.567345, 1955.2528, 499.83, 12.53
